"event","date","title"
"http://data.carnegiehall.org/events/48527","2010-05-08T19:30:00","Leon Fleisher Young Artists Concert"
"http://data.carnegiehall.org/events/48528","2010-05-09T15:00:00","Leon Fleisher Young Artists Concert"
"http://data.carnegiehall.org/events/48529","2010-05-09T20:00:00","JS Gala Recital"
"http://data.carnegiehall.org/events/48530","2010-05-10T20:00:00","Oratorio Society of New York"
"http://data.carnegiehall.org/events/48531","2010-05-10T18:00:00","Ensemble ACJW"
"http://data.carnegiehall.org/events/48532","2010-05-10T20:00:00","August W. Boehm, Piano"
"http://data.carnegiehall.org/events/48533","2010-05-11T20:00:00","University of Notre Dame Concert Band"
"http://data.carnegiehall.org/events/48535","2010-05-11T19:30:00","Nicolas Hodges, Piano"
"http://data.carnegiehall.org/events/48538","2010-05-12T20:00:00","Pro Arte Quartet"
"http://data.carnegiehall.org/events/48542","2010-05-13T19:00:00","The Almay Concert to Celebrate the Rainforest Fund's 21st Birthday"
"http://data.carnegiehall.org/events/48543","2010-05-13T20:00:00","Cléa Galhano, Recorder, and Rosana Lanzelotte, Harpsichord"
"http://data.carnegiehall.org/events/48544","2010-05-15T19:30:00","Japan Singing Champion Competition"
"http://data.carnegiehall.org/events/48546","2010-05-16T15:00:00","The MET Orchestra"
"http://data.carnegiehall.org/events/48547","2010-05-14T20:00:00","Ren Yuan, Piano"
"http://data.carnegiehall.org/events/48548","2010-05-15T13:30:00","Golden Key Music Festival Student Recital"
"http://data.carnegiehall.org/events/48549","2010-05-15T20:30:00","Festival Chamber Music Concert Series"
"http://data.carnegiehall.org/events/48550","2010-05-16T13:30:00","Little Mozarts Competition Student Recital"
"http://data.carnegiehall.org/events/48551","2010-05-16T18:30:00","Olympic Challenge Competition Winners Recital"
"http://data.carnegiehall.org/events/48552","2010-05-16T14:00:00","Harmony for Peace Charity Concert"
"http://data.carnegiehall.org/events/48553","2010-05-15T13:00:00","Carnegie Hall Family Concert: Polygraph Lounge"
"http://data.carnegiehall.org/events/48554","2010-05-17T20:00:00","IMandD Young Musicians Concert"
"http://data.carnegiehall.org/events/48556","2010-05-18T20:00:00","Se Jung Kong, Viola"
"http://data.carnegiehall.org/events/48557","2010-05-20T20:00:00","Yundi, Piano"
"http://data.carnegiehall.org/events/48558","2010-05-19T19:30:00","Mark Stone Sings the Concert Music of Glen Roven"
"http://data.carnegiehall.org/events/48559","2010-05-20T20:00:00","Priya Mayadas, Piano"
"http://data.carnegiehall.org/events/48560","2010-05-21T20:00:00","The Cleveland Orchestra"
"http://data.carnegiehall.org/events/48561","2010-05-22T19:30:00","Empire State Youth Orchestra and New Jersey Youth Symphony"
"http://data.carnegiehall.org/events/48562","2010-05-23T14:00:00","New York Youth Symphony"
"http://data.carnegiehall.org/events/48563","2010-05-23T20:30:00","Distinguished Concerts Singers and Orchestra International"
"http://data.carnegiehall.org/events/48564","2010-05-21T10:15:00","Perelman American Roots: African American Song"
"http://data.carnegiehall.org/events/48565","2010-05-21T12:15:00","Perelman American Roots: African American Song"
"http://data.carnegiehall.org/events/48566","2010-05-21T20:00:00","DIScovering ABILITIES: A Performance Workshop by the Sidney Lanier School Music Ensemble"
"http://data.carnegiehall.org/events/48567","2010-05-22T13:30:00","Music School of Westchester Honor Student Recital"
"http://data.carnegiehall.org/events/48568","2010-05-22T17:30:00","Keon Hee Kim, Flute"
"http://data.carnegiehall.org/events/48569","2010-05-22T20:30:00","American Fine Arts Festival Music Association Winner's Concert"
"http://data.carnegiehall.org/events/48570","2010-05-23T13:30:00","Bradshaw and Buono International Piano Competition Winners' Recital"
"http://data.carnegiehall.org/events/48571","2010-05-23T18:30:00","Bradshaw and Buono International Piano Competition Winners' Recital"
"http://data.carnegiehall.org/events/48572","2010-05-24T19:30:00","Jangsoo Jun, Guitar"
"http://data.carnegiehall.org/events/48573","2010-05-25T20:00:00","Musical Treasures from Bulgaria: Tribute to Petko Staynov"
"http://data.carnegiehall.org/events/49695","2011-10-05T19:00:00","Opening Night of the 121st Season: Mariinsky Orchestra"
"http://data.carnegiehall.org/events/49696","2011-10-06T20:00:00","Mariinsky Orchestra: Complete Tchaikovsky Symphonies"
"http://data.carnegiehall.org/events/49697","2011-10-09T14:00:00","Mariinsky Orchestra: Complete Tchaikovsky Symphonies"
"http://data.carnegiehall.org/events/49698","2011-10-10T20:00:00","Mariinsky Orchestra: Complete Tchaikovsky Symphonies"
"http://data.carnegiehall.org/events/49699","2011-10-11T20:00:00","Mariinsky Orchestra"
"http://data.carnegiehall.org/events/49700","2011-10-07T20:00:00","James McKissic plays Hotel Piano Bar Music"
"http://data.carnegiehall.org/events/49701","2011-10-08T20:00:00","Yordano in Concert - Tour 2011 ""Hoy"" 30th Anniversary Celebration"
"http://data.carnegiehall.org/events/49702","2011-10-09T19:30:00","Your Father's Mustache 50th Reunion Concert"
"http://data.carnegiehall.org/events/49703","2011-10-10T19:30:00","Ji-Hae Park, Violin"
"http://data.carnegiehall.org/events/49731","2011-10-07T19:30:00","Aditi Ahuja's Bharatnatyam Arangetram Indian Classical Dance Recital"
"http://data.carnegiehall.org/events/49733","2011-10-08T14:00:00","Davis Piano Quartet: Two Pianos, Eight Hands"
"http://data.carnegiehall.org/events/49734","2011-10-12T18:00:00","The Sphinx Virtuosi"
"http://data.carnegiehall.org/events/49735","2011-10-08T20:00:00","David Templeton: The Radiance Tour - Passionate Piano for the Creative Soul"
"http://data.carnegiehall.org/events/49736","2011-10-09T13:30:00","Manhasset School of Music Student Recital"
"http://data.carnegiehall.org/events/49737","2011-10-09T19:30:00","Marguerite Levin, Clarinet, Phillip Collister, Baritone, and R. Timothy McReynolds, Piano"
"http://data.carnegiehall.org/events/49738","2011-10-10T19:30:00","Salomé Chamber Orchestra"
"http://data.carnegiehall.org/events/49739","2011-10-11T19:30:00","American Fine Arts Festival Student Recital"
"http://data.carnegiehall.org/events/49740","2011-10-12T19:30:00","Bulgarian Concert Evenings in New York Opening Night Gala"
"http://data.carnegiehall.org/events/49741","2011-10-13T20:00:00","Orpheus Chamber Orchestra"
"http://data.carnegiehall.org/events/49742","2011-10-13T20:00:00","Soyeon Lee, Piano"
"http://data.carnegiehall.org/events/49743","2011-10-14T20:00:00","The New York Pops: Irving Berlin: Rags to Ritzes"
"http://data.carnegiehall.org/events/49744","2011-10-15T19:30:00","Rosa Antonelli, Piano"
"http://data.carnegiehall.org/events/49745","2011-10-16T15:00:00","The MET Orchestra"
"http://data.carnegiehall.org/events/49746","2011-10-14T19:30:00","American Composers Orchestra"
"http://data.carnegiehall.org/events/49747","2011-10-15T22:00:00","Aurelio Martinez and Garifuna Soul"
"http://data.carnegiehall.org/events/49748","2011-10-14T20:00:00","Heaven Bound: Cool Jazz with a Mix of Classical and Bossa Nova"
"http://data.carnegiehall.org/events/49749","2011-10-15T13:00:00","Discovery Day: Tchaikovsky in St. Petersburg"
"http://data.carnegiehall.org/events/49750","2011-10-15T20:00:00","Michelle Chen Kuo, Piano"
"http://data.carnegiehall.org/events/49751","2011-10-16T14:00:00","Cheng² Duo"
"http://data.carnegiehall.org/events/49752","2011-10-16T19:30:00","Anthony Newton and You Ju Lee, Piano"
"http://data.carnegiehall.org/events/49753","2011-10-17T20:00:00","David Coucheron, Violin, and Julie Coucheron, Piano"
"http://data.carnegiehall.org/events/49755","2011-10-18T20:00:00","The Tenors in Concert: Steve Green, Larnelle Harris, and Steve Amerson"
"http://data.carnegiehall.org/events/49757","2011-10-19T20:00:00","Goran Bregovic and His Wedding and Funeral Orchestra"
"http://data.carnegiehall.org/events/49758","2011-10-20T20:00:00","Yuja Wang, Piano"
"http://data.carnegiehall.org/events/49759","2011-10-20T19:30:00","The English Concert"
"http://data.carnegiehall.org/events/49760","2011-10-18T20:00:00","Panos Karan, Piano"
"http://data.carnegiehall.org/events/49761","2011-10-19T19:30:00","Julie Jordan: Chamber Music Concert with Guest Soloists"
"http://data.carnegiehall.org/events/49763","2011-10-20T20:00:00","D'Addario Pro-Arte Guitar Series: Rupert Boyd and Eduardo Minozzi Costa, Guitar"
"http://data.carnegiehall.org/events/49764","2011-10-21T20:00:00","American Symphony Orchestra: Bauhaus Bach"
"http://data.carnegiehall.org/events/49766","2011-10-22T20:00:00","Audra McDonald, Singer"
"http://data.carnegiehall.org/events/49767","2011-10-23T14:00:00","Vietnam National Symphony Orchestra"
"http://data.carnegiehall.org/events/49768","2011-10-21T19:30:00","Layla Claire, Soprano, and Natalia Katyukova, Piano"
"http://data.carnegiehall.org/events/49769","2011-10-22T19:30:00","Miloš, Guitar"
"http://data.carnegiehall.org/events/49772","2011-10-23T20:00:00","Praise Celebration of Milal"
"http://data.carnegiehall.org/events/49774","2011-10-23T13:30:00","Alexander and Buono International Flute Competition Winners"
"http://data.carnegiehall.org/events/49786","2011-10-23T19:30:00","Rorianne Schrade, Piano"
"http://data.carnegiehall.org/events/49787","2011-10-25T20:00:00","The Philadelphia Orchestra"
"http://data.carnegiehall.org/events/49859","2011-12-16T19:30:00","Ensemble ACJW"
"http://data.carnegiehall.org/events/49896","2011-10-28T19:30:00","Budapest Festival Orchestra"
"http://data.carnegiehall.org/events/49897","2011-10-29T20:00:00","Budapest Festival Orchestra"
"http://data.carnegiehall.org/events/49898","2011-10-27T20:00:00","Minnesota Orchestra"
"http://data.carnegiehall.org/events/49900","2011-10-30T14:00:00","International Future Stars Recital"
"http://data.carnegiehall.org/events/49901","2011-10-28T22:00:00","Joe Lovano Us Five"
"http://data.carnegiehall.org/events/49904","2011-10-28T19:30:00","Cuarteto Casals"
"http://data.carnegiehall.org/events/49905","2011-10-27T19:00:00","Hearts of Vision Chamber Orchestra: Images in Hearts"
"http://data.carnegiehall.org/events/49906","2011-10-29T19:30:00","Amateur Classical Musicians Association: ""Passion Through Performance"""
"http://data.carnegiehall.org/events/49907","2011-10-26T20:00:00","Festival Chamber Music Concert Series"
"http://data.carnegiehall.org/events/49908","2011-10-27T19:30:00","Altaïr: From German Romanticism to Transylvanian Legends"
"http://data.carnegiehall.org/events/49909","2011-10-26T19:30:00","Standard Time with Michael Feinstein: The Movies, The Music, The Magic"
"http://data.carnegiehall.org/events/49910","2011-10-31T20:00:00","András Schiff, Piano"
"http://data.carnegiehall.org/events/49911","2011-10-31T19:30:00","Brooklyn Rider"
"http://data.carnegiehall.org/events/49912","2011-10-29T13:00:00","2011 World Piano Competition Young Artist Winners"
"http://data.carnegiehall.org/events/49913","2011-10-29T20:00:00","Outstanding Filipino Americans in New York Awards"
"http://data.carnegiehall.org/events/49914","2011-10-30T14:00:00","Thomas Florio, Baritone"
"http://data.carnegiehall.org/events/49915","2011-10-30T19:30:00","Jean-Paul Fouchécourt, Tenor, and Gaële Le Roi, Soprano"
"http://data.carnegiehall.org/events/49916","2011-10-31T20:00:00","La Gesse Foundation Recital"
"http://data.carnegiehall.org/events/49917","2011-11-01T20:00:00","La Gesse Foundation Recital"
"http://data.carnegiehall.org/events/49918","2011-11-02T20:00:00","La Gesse Foundation Recital"
"http://data.carnegiehall.org/events/49919","2011-11-02T20:00:00","The Mannes Orchestra"
"http://data.carnegiehall.org/events/49921","2011-11-04T20:00:00","Sweet Honey In The Rock"
"http://data.carnegiehall.org/events/49923","2011-11-05T19:30:00","Atlanta Symphony Orchestra"
"http://data.carnegiehall.org/events/49924","2011-11-03T19:30:00","Juho Pohjonen, Piano"
"http://data.carnegiehall.org/events/49926","2011-11-04T22:00:00","Bill Frisell / Bill Morrison: The Great Flood"
"http://data.carnegiehall.org/events/49927","2011-11-05T21:00:00","Bang on a Can All-Stars"
"http://data.carnegiehall.org/events/49929","2011-11-03T20:00:00","A Celebration of the Life and Music of Robert Helps"
"http://data.carnegiehall.org/events/49930","2011-11-04T20:00:00","Remarkable Theater Brigade: Opera Shorts"
"http://data.carnegiehall.org/events/49931","2011-11-05T13:30:00","American Fine Arts Festival Student Recital"
"http://data.carnegiehall.org/events/49932","2011-11-05T20:00:00","Sophia Agranovich: Celebrating 200 Years of Franz Liszt"
"http://data.carnegiehall.org/events/49933","2011-11-07T19:00:00","Glamour Women of the Year Awards2011"
"http://data.carnegiehall.org/events/49934","2011-11-08T20:00:00","Opera Orchestra of New York"
"http://data.carnegiehall.org/events/49935","2011-11-08T19:30:00","Leonidas Kavakos, Violin, and Enrico Pace, Piano"
"http://data.carnegiehall.org/events/49936","2011-11-08T20:00:00","Royal Irish Academy of Music Chamber Orchestra"
"http://data.carnegiehall.org/events/49937","2011-11-09T19:30:00","Linden String Quartet"
"http://data.carnegiehall.org/events/49938","2011-11-10T20:00:00","Nobuyuki Tsujii, Piano"
"http://data.carnegiehall.org/events/49939","2011-11-10T19:30:00","Best Buddies New York Benefit Concert: Elaine Kwon and Friends"
"http://data.carnegiehall.org/events/49940","2011-11-11T19:30:00","The New York Comedy Festival: Bill Burr"
"http://data.carnegiehall.org/events/49941","2011-11-12T20:00:00","The New York Comedy Festival: Kathy Griffin"
"http://data.carnegiehall.org/events/49942","2011-11-13T14:00:00","ECSU Concert Chorale and New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/49943","2011-11-13T20:00:00","Adam Gyorgy, Piano"
"http://data.carnegiehall.org/events/49944","2011-11-11T22:00:00","Joseph Arthur, Singer-Songwriter"
"http://data.carnegiehall.org/events/49945","2011-11-12T19:30:00","Angelika Kirchschlager, Mezzo-Soprano, and Jean-Yves Thibaudet, Piano"
"http://data.carnegiehall.org/events/49947","2011-11-10T19:30:00","Netherlands American Community Trust 10th Anniversary Concert"
"http://data.carnegiehall.org/events/49950","2011-11-11T20:00:00","Angelica de la Riva and Nilko Andreas Guarin"
"http://data.carnegiehall.org/events/49951","2011-11-14T20:00:00","Joshua Bell, Violin, and Sam Haywood, Piano"
"http://data.carnegiehall.org/events/49952","2011-11-12T13:30:00","American Protégé International Competition Winners Recital"
"http://data.carnegiehall.org/events/49953","2011-11-12T20:00:00","New York Lyric Opera Theatre: An Evening of Mozart"
"http://data.carnegiehall.org/events/49954","2011-11-13T14:00:00","Amigos de la Zarzuela 26th Gala Concert"
"http://data.carnegiehall.org/events/49955","2011-11-13T19:30:00","Franz Liszt 200th Anniversary Gala: Pianists of Rutgers University"
"http://data.carnegiehall.org/events/49956","2011-11-14T20:00:00","Anastasia Khitruk and Friends"
"http://data.carnegiehall.org/events/49957","2011-11-15T20:00:00","Lila Downs, Singer"
"http://data.carnegiehall.org/events/49958","2011-11-15T19:30:00","The Theatre of Early Music"
"http://data.carnegiehall.org/events/49959","2011-11-16T20:00:00","Orchestre Révolutionnaire et Romantique"
"http://data.carnegiehall.org/events/49960","2011-11-17T20:00:00","Orchestre Révolutionnaire et Romantique"
"http://data.carnegiehall.org/events/49961","2011-11-17T19:30:00","Carnegie Hall Notables: Love Letters"
"http://data.carnegiehall.org/events/49962","2011-11-17T20:00:00","Marika Bournaki, Piano"
"http://data.carnegiehall.org/events/49964","2011-11-18T20:00:00","The New York Pops: Cheyenne Jackson's Cocktail Hour: Music of the Mad Men Era"
"http://data.carnegiehall.org/events/49965","2011-11-19T20:00:00","Baltimore Sympony Orchestra"
